Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
1993,110,1373,84,1264,76,H,0
1993,110,1375,109,1239,86,A,0
1993,110,1379,76,1150,69,A,0
1993,110,1381,81,1454,80,H,0
1993,110,1383,71,1384,66,A,0
1993,110,1388,76,1362,74,H,0
1993,110,1389,76,1233,66,H,0
1993,110,1390,78,1425,62,H,0
1993,110,1391,79,1368,74,A,0
1993,110,1393,67,1130,64,A,0
1993,110,1400,88,1124,73,A,0
1993,110,1401,69,1395,56,H,0
1993,110,1405,66,1245,58,H,0
1993,110,1406,75,1421,60,A,0
1993,110,1411,87,1380,86,A,0
1993,110,1412,84,1387,45,H,0
1993,110,1417,85,1143,71,A,0
1993,110,1419,64,1402,63,A,0
1993,110,1424,97,1308,81,H,0
1993,110,1426,100,1358,78,A,0
1993,110,1428,75,1201,65,H,0
1993,110,1429,92,1363,79,H,0
1993,110,1431,68,1218,67,H,0
1993,110,1433,95,1378,91,A,0
1993,110,1435,82,1196,64,H,0
1993,110,1436,82,1263,74,H,0
1993,110,1443,67,1117,61,H,0
1993,110,1444,99,1141,79,A,0
1993,110,1449,61,1333,51,A,0
1993,110,1451,74,1285,66,H,0
1993,110,1456,103,1423,85,A,0
1993,110,1460,98,1296,56,H,0
1993,110,1461,77,1161,66,H,0
1993,110,1462,80,1139,66,A,0
1993,111,1112,70,1153,60,N,0
1993,111,1113,89,1272,76,N,0
1993,111,1154,69,1440,53,H,0
1993,111,1172,90,1190,75,H,0
1993,111,1174,83,1131,65,H,0
1993,111,1177,70,1323,62,H,0
1993,111,1180,79,1318,73,H,0
1993,111,1181,91,1301,82,A,0
1993,111,1203,71,1452,68,H,0
1993,111,1204,75,1267,72,H,0
1993,111,1222,89,1257,81,H,0
1993,111,1231,93,1345,78,H,0
1993,111,1304,76,1281,75,A,0
1993,111,1314,78,1438,58,A,0
1993,111,1371,66,1207,56,H,0
1993,112,1108,93,1411,91,H,0
1993,112,1120,81,1379,75,A,0
1993,112,1144,96,1457,95,A,0
1993,112,1156,96,1464,78,A,0
1993,112,1157,45,1149,37,A,0
1993,112,1158,62,1416,59,A,0
1993,112,1163,108,1263,72,H,0
1993,112,1183,87,1460,80,H,0
1993,112,1184,66,1292,46,H,0
1993,112,1192,76,1198,66,H,0
1993,112,1193,64,1373,59,A,0
1993,112,1197,91,1175,88,A,0
1993,112,1200,73,1259,70,A,0
1993,112,1212,91,1106,85,H,0
1993,112,1220,77,1414,67,H,0
1993,112,1224,65,1354,62,H,0
1993,112,1225,82,1186,80,A,0
1993,112,1227,92,1442,77,H,0
1993,112,1235,75,1242,71,H,0
1993,112,1238,94,1290,92,H,0
1993,112,1239,84,1256,71,H,0
1993,112,1264,89,1389,77,H,0
1993,112,1271,74,1126,58,H,0
1993,112,1299,71,1288,70,A,0
1993,112,1302,72,1381,66,H,0
1993,112,1309,71,1443,67,A,0
1993,112,1330,90,1423,79,A,0
1993,112,1344,53,1338,48,H,0
1993,112,1364,86,1424,83,H,0
1993,112,1369,77,1122,64,H,0
1993,112,1380,155,1341,91,A,0
1993,112,1386,70,1382,69,A,0
1993,112,1387,87,1356,78,H,0
1993,112,1396,79,1408,57,H,0
1993,112,1398,82,1293,75,A,0
1993,112,1399,101,1287,96,A,0
1993,112,1401,77,1400,57,H,0
1993,112,1406,81,1347,70,A,0
1993,112,1409,69,1166,66,H,0
1993,112,1419,72,1270,68,A,0
1993,112,1420,91,1421,75,A,0
1993,112,1422,58,1251,55,H,0
1993,112,1433,86,1439,69,H,0
1993,112,1447,90,1138,64,H,0
1993,112,1453,57,1296,42,H,0
1993,112,1455,73,1179,65,H,0
1993,112,1456,66,1350,63,H,0
1993,113,1119,73,1265,67,H,0
1993,113,1133,55,1229,41,H,0
1993,113,1159,103,1148,88,A,0
1993,113,1210,73,1438,61,H,0
1993,113,1222,76,1124,75,A,0
1993,113,1243,67,1328,63,A,0
1993,113,1261,76,1104,68,H,0
1993,113,1282,89,1280,87,H,0
1993,113,1314,85,1323,56,H,0
1993,113,1326,81,1231,77,H,1
1993,113,1353,67,1348,63,H,0
1993,113,1371,85,1274,73,A,0
1993,113,1378,61,1412,59,H,0
1993,113,1385,61,1207,56,A,0
1993,113,1388,69,1169,61,A,0
1993,113,1393,73,1437,72,A,0
1993,113,1463,63,1306,49,H,0
1993,114,1120,83,1279,73,H,0
1993,114,1137,116,1259,85,H,0
1993,114,1155,76,1448,74,H,0
1993,114,1156,76,1138,69,A,0
1993,114,1157,79,1457,64,H,0
1993,114,1163,69,1130,64,H,0
1993,114,1164,83,1299,71,A,0
1993,114,1177,79,1395,68,H,0
1993,114,1181,98,1199,75,H,0
1993,114,1185,59,1275,55,A,0
1993,114,1187,74,1456,53,A,0
1993,114,1196,80,1376,73,A,0
1993,114,1200,69,1349,67,H,0
1993,114,1233,96,1373,90,H,0
1993,114,1234,58,1336,38,H,0
1993,114,1241,90,1110,67,H,0
1993,114,1245,76,1103,75,A,0
1993,114,1250,83,1248,70,H,0
1993,114,1268,88,1301,71,H,0
1993,114,1278,79,1321,60,A,0
1993,114,1302,90,1152,73,H,0
1993,114,1304,76,1160,67,H,0
1993,114,1310,72,1145,62,H,0
1993,114,1320,54,1283,53,H,0
1993,114,1325,66,1141,51,H,0
1993,114,1329,77,1281,73,H,0
1993,114,1350,61,1206,58,H,0
1993,114,1369,69,1404,68,H,0
1993,114,1375,101,1249,80,H,0
1993,114,1380,127,1416,100,A,0
1993,114,1396,65,1272,58,H,0
1993,114,1397,78,1246,77,H,0
1993,114,1435,87,1208,83,A,0
1993,114,1441,82,1421,69,H,0
1993,114,1444,69,1132,65,H,0
1993,114,1452,74,1439,70,H,0
1993,114,1454,66,1381,56,H,0
1993,114,1458,65,1277,62,H,0
1993,115,1112,81,1333,70,H,0
1993,115,1113,103,1332,88,H,0
1993,115,1117,66,1410,57,H,0
1993,115,1122,57,1292,51,H,0
1993,115,1123,78,1405,64,H,0
1993,115,1140,128,1170,98,H,0
1993,115,1143,76,1450,67,A,0
1993,115,1153,66,1266,57,A,0
1993,115,1158,55,1154,53,H,0
1993,115,1173,81,1178,70,H,0
1993,115,1175,82,1148,81,A,0
1993,115,1179,56,1133,47,H,0
1993,115,1182,80,1323,76,A,0
1993,115,1183,60,1453,52,H,0
1993,115,1198,67,1273,65,H,0
1993,115,1201,71,1307,57,H,0
1993,115,1211,87,1258,73,H,0
1993,115,1216,72,1131,58,A,0
1993,115,1218,86,1161,72,H,0
1993,115,1228,78,1345,70,H,0
1993,115,1232,86,1409,74,H,0
1993,115,1257,69,1150,64,H,0
1993,115,1270,74,1372,70,H,0
1993,115,1291,71,1284,66,H,0
1993,115,1308,82,1429,60,H,0
1993,115,1309,86,1114,60,H,0
1993,115,1311,91,1358,72,H,0
1993,115,1317,94,1427,89,H,0
1993,115,1318,87,1436,67,H,0
1993,115,1334,56,1168,53,H,0
1993,115,1337,67,1339,49,A,0
1993,115,1351,58,1447,54,H,0
1993,115,1352,84,1265,82,H,0
1993,115,1359,96,1147,84,H,0
1993,115,1361,64,1461,62,H,0
1993,115,1368,82,1209,75,A,0
1993,115,1374,84,1401,73,A,0
1993,115,1384,84,1192,76,H,0
1993,115,1386,74,1203,73,H,0
1993,115,1398,82,1399,78,H,0
1993,115,1402,78,1426,70,A,0
1993,115,1403,105,1400,103,H,0
1993,115,1414,67,1363,62,A,0
1993,115,1418,87,1239,63,H,0
1993,115,1424,100,1305,93,H,0
1993,115,1425,72,1417,62,A,0
1993,115,1431,68,1102,46,A,0
1993,115,1443,76,1256,54,A,0
1993,115,1449,56,1390,51,H,0
1993,115,1462,68,1260,65,H,0
1993,116,1129,59,1285,56,A,0
1993,116,1162,65,1343,57,H,0
1993,116,1169,81,1253,78,H,0
1993,116,1174,78,1263,72,A,0
1993,116,1180,65,1306,63,A,0
1993,116,1217,77,1135,74,A,0
1993,116,1226,68,1286,66,A,0
1993,116,1335,75,1165,69,A,0
1993,116,1362,85,1360,81,H,0
1993,116,1388,77,1365,76,H,0
1993,116,1463,61,1171,56,H,0
1993,117,1104,97,1376,80,H,0
1993,117,1112,99,1332,68,H,0
1993,117,1113,76,1333,61,H,0
1993,117,1114,78,1410,66,H,0
1993,117,1116,85,1279,63,A,0
1993,117,1117,60,1418,59,A,0
1993,117,1122,80,1398,77,H,0
1993,117,1123,77,1245,63,A,0
1993,117,1126,70,1197,66,H,0
1993,117,1129,68,1286,60,A,0
1993,117,1130,70,1274,58,H,0
1993,117,1133,72,1320,46,A,0
1993,117,1137,112,1221,99,H,0
1993,117,1141,75,1103,59,H,0
1993,117,1143,76,1449,75,A,0
1993,117,1149,94,1457,87,H,0
1993,117,1151,95,1154,72,H,0
1993,117,1155,81,1268,73,A,0
1993,117,1157,80,1144,50,H,0
1993,117,1159,90,1250,80,H,0
1993,117,1161,79,1361,78,A,0
1993,117,1164,75,1271,51,H,0
1993,117,1165,54,1343,49,H,0
1993,117,1171,65,1135,64,A,0
1993,117,1172,63,1267,57,A,0
1993,117,1183,77,1434,76,H,0
1993,117,1184,66,1404,56,A,0
1993,117,1185,89,1444,71,H,0
1993,117,1190,81,1111,78,H,0
1993,117,1191,84,1139,72,H,0
1993,117,1196,84,1397,70,H,0
1993,117,1200,57,1298,48,H,0
1993,117,1201,60,1431,57,H,0
1993,117,1202,85,1440,69,A,0
1993,117,1204,90,1441,81,A,0
1993,117,1208,81,1261,78,H,0
1993,117,1209,97,1147,80,H,0
1993,117,1211,63,1337,52,H,0
1993,117,1218,61,1461,59,H,0
1993,117,1222,86,1400,79,A,0
1993,117,1227,92,1152,67,A,0
1993,117,1229,55,1179,54,A,0
1993,117,1231,86,1278,75,A,0
1993,117,1232,71,1166,58,H,0
1993,117,1233,79,1259,61,H,0
1993,117,1234,66,1277,64,H,0
1993,117,1238,86,1106,75,H,0
1993,117,1241,75,1206,59,H,0
1993,117,1242,72,1160,68,H,0
1993,117,1246,80,1120,78,H,0
1993,117,1247,68,1182,65,A,0
1993,117,1248,77,1119,67,H,0
1993,117,1257,94,1408,67,H,0
1993,117,1260,59,1173,56,A,0
1993,117,1264,82,1193,71,A,0
1993,117,1265,85,1384,66,A,0
1993,117,1270,87,1358,65,H,0
1993,117,1272,68,1266,63,H,0
1993,117,1275,63,1405,57,A,0
1993,117,1282,96,1302,80,H,0
1993,117,1285,68,1226,62,H,0
1993,117,1288,77,1224,69,H,0
1993,117,1290,97,1212,82,H,0
1993,117,1293,83,1399,81,A,0
1993,117,1296,67,1156,62,H,0
1993,117,1299,76,1354,70,A,0
1993,117,1304,91,1235,87,H,0
1993,117,1307,80,1102,60,A,0
1993,117,1308,87,1305,66,H,0
1993,117,1309,71,1375,62,A,0
1993,117,1310,77,1389,63,H,0
1993,117,1311,91,1372,74,H,0
1993,117,1314,86,1199,76,A,0
1993,117,1318,64,1216,62,A,0
1993,117,1319,64,1186,52,A,0
1993,117,1321,62,1345,59,A,0
1993,117,1325,71,1132,64,A,0
1993,117,1328,69,1281,68,A,0
1993,117,1329,78,1243,61,A,0
1993,117,1330,90,1456,80,H,0
1993,117,1334,65,1414,56,H,0
1993,117,1335,74,1162,67,A,0
1993,117,1339,69,1258,66,H,0
1993,117,1347,79,1251,74,H,0
1993,117,1349,90,1374,67,H,0
1993,117,1350,69,1110,63,A,0
1993,117,1351,79,1284,73,A,0
1993,117,1352,65,1192,55,H,0
1993,117,1356,68,1283,60,H,0
1993,117,1360,72,1388,65,A,0
1993,117,1363,60,1168,58,H,0
1993,117,1365,77,1362,76,A,0
1993,117,1368,66,1359,58,A,0
1993,117,1369,67,1292,63,A,0
1993,117,1371,82,1163,74,A,0
1993,117,1373,74,1145,67,A,0
1993,117,1378,89,1150,69,H,0
1993,117,1379,83,1439,79,A,0
1993,117,1380,89,1108,78,A,0
1993,117,1383,99,1254,96,A,0
1993,117,1385,65,1437,62,H,0
1993,117,1386,84,1348,80,H,0
1993,117,1387,92,1177,76,H,0
1993,117,1391,94,1273,87,H,0
1993,117,1393,68,1344,67,H,0
1993,117,1396,68,1382,49,H,0
1993,117,1402,74,1317,60,A,0
1993,117,1403,87,1395,77,A,0
1993,117,1406,97,1420,92,A,0
1993,117,1409,80,1455,63,H,0
1993,117,1411,79,1341,72,H,0
1993,117,1412,67,1153,60,H,0
1993,117,1416,74,1198,60,A,0
1993,117,1419,94,1322,73,H,0
1993,117,1422,96,1421,81,H,0
1993,117,1423,79,1187,66,A,0
1993,117,1424,94,1429,86,H,0
1993,117,1427,98,1426,96,A,0
1993,117,1428,89,1140,83,H,0
1993,117,1433,90,1138,61,A,0
1993,117,1435,80,1280,39,A,0
1993,117,1436,98,1131,88,A,0
1993,117,1443,101,1239,66,A,0
1993,117,1447,77,1291,70,A,0
1993,117,1448,58,1438,56,H,0
1993,117,1450,87,1390,54,H,0
1993,117,1452,79,1269,54,H,0
1993,117,1453,67,1464,47,H,0
1993,117,1454,78,1170,76,A,0
1993,117,1460,81,1442,80,A,0
1993,117,1462,93,1178,74,H,0
1993,117,1463,68,1217,58,H,0
1993,118,1151,91,1204,68,H,0
1993,118,1154,79,1441,70,A,0
1993,118,1172,84,1440,70,A,0
1993,118,1180,67,1263,57,A,0
1993,118,1181,78,1417,67,H,0
1993,118,1203,74,1353,72,H,0
1993,118,1225,78,1319,51,H,0
1993,118,1249,113,1256,76,H,0
1993,118,1267,88,1202,84,H,0
1993,118,1276,66,1326,64,A,0
1993,118,1301,68,1210,63,H,0
1993,118,1306,64,1174,62,H,0
1993,118,1338,51,1207,48,H,0
1993,118,1451,83,1186,73,A,0
1993,118,1458,74,1228,66,H,0
1993,119,1110,77,1158,68,A,0
1993,119,1145,67,1389,55,H,0
1993,119,1156,63,1453,61,A,0
1993,119,1166,58,1455,54,H,0
1993,119,1229,71,1320,59,H,0
1993,119,1233,63,1193,57,A,0
1993,119,1253,84,1414,67,H,0
1993,119,1264,79,1259,62,H,0
1993,119,1269,86,1382,62,H,0
1993,119,1270,65,1402,64,A,0
1993,119,1272,75,1387,72,H,0
1993,119,1283,82,1179,67,H,0
1993,119,1292,79,1293,74,H,0
1993,119,1296,84,1464,80,H,0
1993,119,1302,97,1227,92,H,0
1993,119,1308,90,1424,88,H,0
1993,119,1309,52,1117,51,A,0
1993,119,1311,93,1427,80,A,0
1993,119,1328,89,1329,80,H,0
1993,119,1330,113,1379,105,A,0
1993,119,1350,79,1220,48,H,0
1993,119,1356,106,1409,80,H,0
1993,119,1364,67,1363,62,A,0
1993,119,1373,83,1310,78,A,0
1993,119,1375,101,1410,77,A,0
1993,119,1385,90,1393,70,N,0
1993,119,1399,113,1369,99,H,0
1993,119,1404,89,1287,86,H,0
1993,119,1419,99,1317,77,H,0
1993,119,1422,72,1298,60,H,0
1993,119,1426,93,1322,90,A,0
1993,119,1434,104,1442,100,A,0
1993,119,1436,95,1148,82,H,0
1993,119,1443,78,1114,71,A,0
1993,119,1451,75,1225,63,A,0
1993,119,1452,86,1396,74,H,0
1993,120,1148,83,1138,78,H,0
1993,120,1198,66,1249,64,A,0
1993,120,1254,80,1352,77,A,0
1993,120,1276,82,1234,73,H,0
1993,120,1284,91,1384,80,A,0
1993,120,1338,77,1437,76,A,0
1993,120,1344,74,1163,71,H,0
1993,120,1360,82,1169,51,H,0
1993,120,1391,95,1416,82,A,0
1993,120,1435,90,1397,82,H,0
1993,121,1103,83,1123,70,H,0
1993,121,1116,88,1261,75,H,0
1993,121,1120,78,1104,70,H,0
1993,121,1132,73,1141,64,A,0
1993,121,1133,59,1177,53,H,0
1993,121,1137,69,1250,65,H,1
1993,121,1155,92,1301,82,H,0
1993,121,1159,84,1298,80,H,0
1993,121,1174,92,1180,73,H,0
1993,121,1181,95,1268,79,H,0
1993,121,1192,81,1265,62,A,0
1993,121,1200,84,1248,73,H,0
1993,121,1207,82,1274,64,H,0
1993,121,1208,88,1376,87,H,0
1993,121,1216,76,1436,58,A,0
1993,121,1221,85,1119,68,H,0
1993,121,1224,86,1126,72,N,0
1993,121,1227,87,1183,77,H,0
1993,121,1235,67,1160,66,A,0
1993,121,1242,94,1304,83,H,0
1993,121,1243,78,1281,67,H,0
1993,121,1246,98,1279,66,A,0
1993,121,1275,71,1245,38,H,0
1993,121,1278,67,1228,65,H,0
1993,121,1280,78,1196,71,H,0
1993,121,1291,81,1383,78,H,1
1993,121,1306,55,1263,49,A,0
1993,121,1314,83,1448,65,H,0
1993,121,1318,96,1131,58,H,0
1993,121,1319,84,1381,75,H,0
1993,121,1325,71,1185,62,H,0
1993,121,1336,62,1458,58,A,0
1993,121,1345,61,1277,58,A,0
1993,121,1349,89,1222,78,H,0
1993,121,1351,92,1254,85,H,0
1993,121,1371,79,1130,61,H,0
1993,121,1374,81,1124,74,H,0
1993,121,1396,89,1353,75,H,0
1993,121,1400,102,1395,84,H,0
1993,121,1403,72,1401,53,H,0
1993,121,1412,77,1387,57,A,0
1993,121,1434,80,1323,66,A,0
1993,121,1438,72,1158,58,H,0
1993,121,1444,75,1405,57,H,0
1993,121,1447,75,1284,66,H,0
1993,121,1454,61,1453,48,A,0
1993,121,1457,101,1421,87,N,0
1993,122,1111,84,1441,73,N,0
1993,122,1113,75,1390,71,A,0
1993,122,1140,84,1431,63,A,0
1993,122,1143,74,1112,71,N,0
1993,122,1157,79,1149,66,A,0
1993,122,1161,72,1102,55,H,0
1993,122,1164,65,1224,57,N,0
1993,122,1175,88,1299,79,N,0
1993,122,1182,67,1173,51,H,0
1993,122,1191,66,1178,65,A,0
1993,122,1197,90,1288,87,N,0
1993,122,1199,83,1210,82,A,0
1993,122,1202,76,1440,51,N,0
1993,122,1231,98,1321,69,H,0
1993,122,1253,103,1363,87,H,0
1993,122,1257,82,1439,61,H,0
1993,122,1260,66,1139,65,H,0
1993,122,1269,61,1386,43,H,0
1993,122,1293,82,1122,66,N,0
1993,122,1307,69,1428,59,H,0
1993,122,1308,78,1168,70,A,0
1993,122,1347,73,1251,69,N,0
1993,122,1348,75,1203,72,H,0
1993,122,1351,93,1192,63,H,0
1993,122,1354,59,1271,57,N,0
1993,122,1364,73,1334,65,H,0
1993,122,1379,90,1378,60,H,0
1993,122,1399,97,1287,89,N,0
1993,122,1417,71,1450,70,H,0
1993,122,1420,85,1144,67,N,0
1993,122,1424,96,1414,74,A,0
1993,122,1425,56,1449,55,H,0
1993,122,1433,77,1408,65,A,0
1993,122,1447,65,1291,48,H,0
1993,122,1452,82,1382,67,A,0
1993,122,1457,83,1406,79,N,0
1993,122,1461,77,1201,55,H,0
1993,122,1462,73,1247,58,A,0
1993,123,1145,64,1233,62,N,0
1993,123,1151,85,1202,69,N,0
1993,123,1157,66,1420,59,N,0
1993,123,1164,81,1197,69,N,0
1993,123,1165,91,1171,86,A,0
1993,123,1172,67,1267,65,N,0
1993,123,1175,75,1354,64,N,0
1993,123,1190,97,1111,84,N,0
1993,123,1204,72,1154,41,N,0
1993,123,1217,82,1162,75,H,0
1993,123,1225,67,1129,52,A,0
1993,123,1226,92,1186,72,H,0
1993,123,1264,57,1259,37,N,0
1993,123,1293,74,1184,73,N,0
1993,123,1310,84,1389,60,N,0
1993,123,1335,71,1463,49,H,0
1993,123,1343,60,1135,56,H,0
1993,123,1351,65,1447,64,H,0
1993,123,1373,70,1193,61,H,0
1993,123,1398,77,1399,71,N,0
1993,123,1426,83,1402,79,N,0
1993,123,1427,77,1270,68,N,0
1993,123,1457,87,1347,69,N,0
1993,124,1104,92,1280,80,H,0
1993,124,1110,78,1456,72,N,0
1993,124,1120,81,1116,80,H,0
1993,124,1123,72,1275,63,H,0
1993,124,1124,91,1403,90,H,0
1993,124,1129,85,1186,81,H,0
1993,124,1132,76,1103,58,H,0
1993,124,1137,75,1159,73,H,0
1993,124,1143,91,1113,67,N,0
1993,124,1150,89,1439,80,N,0
1993,124,1151,72,1172,68,N,0
1993,124,1153,78,1272,55,H,0
1993,124,1157,78,1457,65,N,0
1993,124,1162,68,1171,66,A,0
1993,124,1164,80,1175,53,N,0
1993,124,1165,108,1217,87,A,0
1993,124,1168,84,1424,83,H,0
1993,124,1174,70,1306,65,H,0
1993,124,1178,71,1139,65,H,0
1993,124,1179,63,1320,59,N,0
1993,124,1180,75,1131,58,H,0
1993,124,1182,88,1462,72,H,0
1993,124,1185,92,1141,80,H,0
1993,124,1187,73,1330,67,N,0
1993,124,1190,84,1204,76,N,1
1993,124,1201,83,1161,78,A,0
1993,124,1208,96,1397,83,A,0
1993,124,1211,77,1339,57,N,0
1993,124,1216,59,1263,49,H,0
1993,124,1218,72,1361,58,A,0
1993,124,1221,86,1200,78,H,0
1993,124,1222,86,1395,66,H,0
1993,124,1225,52,1226,43,A,0
1993,124,1228,85,1326,73,H,0
1993,124,1229,73,1232,68,N,0
1993,124,1235,79,1243,61,H,0
1993,124,1241,60,1206,49,N,0
1993,124,1245,81,1444,64,H,0
1993,124,1247,67,1173,57,H,0
1993,124,1256,63,1239,62,N,0
1993,124,1261,71,1279,56,H,0
1993,124,1264,71,1373,70,A,0
1993,124,1266,86,1177,75,H,0
1993,124,1274,77,1437,76,H,0
1993,124,1278,67,1336,41,A,0
1993,124,1281,70,1160,53,H,0
1993,124,1283,72,1455,57,N,0
1993,124,1285,56,1286,54,A,0
1993,124,1305,97,1429,87,A,0
1993,124,1307,79,1140,76,H,0
1993,124,1308,76,1414,74,A,0
1993,124,1310,64,1145,59,N,0
1993,124,1318,91,1436,68,H,0
1993,124,1321,100,1458,89,H,0
1993,124,1333,54,1332,48,A,0
1993,124,1334,69,1253,66,A,0
1993,124,1335,70,1135,60,H,0
1993,124,1337,80,1258,66,N,0
1993,124,1344,58,1130,57,A,0
1993,124,1345,69,1234,58,H,0
1993,124,1356,63,1133,61,N,1
1993,124,1362,96,1360,93,H,1
1993,124,1364,72,1363,59,H,0
1993,124,1365,79,1388,68,N,0
1993,124,1371,92,1385,73,H,0
1993,124,1374,96,1400,80,H,0
1993,124,1379,71,1433,65,H,0
1993,124,1393,78,1338,74,H,0
1993,124,1398,82,1293,68,N,0
1993,124,1401,82,1349,76,A,0
1993,124,1405,85,1325,73,H,0
1993,124,1408,91,1378,75,H,0
1993,124,1417,93,1449,64,H,0
1993,124,1419,106,1426,82,H,0
1993,124,1423,71,1350,58,N,0
1993,124,1425,81,1450,65,H,0
1993,124,1427,86,1311,67,N,0
1993,124,1431,79,1428,70,H,0
1993,124,1435,77,1376,73,A,0
1993,124,1438,88,1268,74,H,0
1993,124,1448,80,1301,68,H,0
1993,124,1451,100,1319,79,H,0
1993,124,1461,64,1102,58,H,0
1993,124,1463,62,1343,53,A,0
1993,125,1112,94,1390,80,A,0
1993,125,1117,74,1114,60,N,0
1993,125,1151,86,1190,75,N,0
1993,125,1156,64,1442,53,N,0
1993,125,1174,84,1318,61,A,0
1993,125,1180,91,1216,80,H,0
1993,125,1187,55,1423,50,N,0
1993,125,1191,62,1260,44,H,0
1993,125,1207,70,1163,56,H,0
1993,125,1210,66,1155,59,A,0
1993,125,1227,46,1453,43,N,0
1993,125,1229,60,1179,59,N,0
1993,125,1241,70,1110,61,N,0
1993,125,1242,74,1329,73,A,0
1993,125,1246,85,1196,77,A,0
1993,125,1257,83,1323,68,H,0
1993,125,1264,68,1310,67,N,0
1993,125,1269,75,1382,62,N,0
1993,125,1276,87,1277,81,H,0
1993,125,1304,94,1328,83,H,0
1993,125,1309,63,1256,52,N,0
1993,125,1314,83,1181,69,H,0
1993,125,1337,88,1362,67,A,0
1993,125,1348,86,1203,75,N,0
1993,125,1356,76,1283,68,N,0
1993,125,1365,53,1211,51,N,0
1993,125,1375,87,1418,78,N,0
1993,125,1386,71,1353,70,H,0
1993,125,1396,80,1452,53,H,0
1993,125,1419,80,1427,66,H,0
1993,125,1434,83,1296,75,N,0
1993,125,1443,78,1249,68,N,0
1993,125,1460,94,1183,58,H,0
1993,126,1174,67,1180,64,A,0
1993,126,1187,54,1241,49,N,0
1993,126,1227,96,1156,68,N,0
1993,126,1234,56,1321,50,H,0
1993,126,1269,76,1348,50,N,0
1993,126,1309,73,1117,59,N,0
1993,126,1356,70,1229,59,N,0
1993,126,1365,73,1337,63,N,0
1993,126,1396,71,1386,60,N,0
1993,126,1443,83,1375,73,N,0
1993,126,1460,82,1434,72,H,0
1993,127,1269,69,1396,61,H,0
1993,127,1335,52,1343,51,A,0
1993,127,1443,72,1309,63,N,0
1993,127,1460,94,1227,88,H,0
1993,128,1218,62,1102,54,N,0
1993,128,1221,98,1137,73,A,0
1993,128,1226,61,1285,50,N,0
1993,128,1231,99,1277,68,H,0
1993,128,1234,91,1458,65,H,0
1993,128,1276,98,1228,97,A,0
1993,128,1326,69,1278,58,H,0
1993,128,1361,59,1461,57,N,0
1993,128,1451,91,1286,72,N,0
1993,129,1104,86,1376,79,N,0
1993,129,1108,83,1106,80,N,0
1993,129,1112,87,1425,76,H,0
1993,129,1123,77,1245,57,N,0
1993,129,1129,69,1451,63,N,0
1993,129,1130,74,1437,70,N,1
1993,129,1139,77,1247,70,N,0
1993,129,1140,85,1218,71,N,0
1993,129,1143,78,1333,72,A,0
1993,129,1177,66,1412,64,N,0
1993,129,1182,59,1178,57,N,0
1993,129,1191,69,1173,66,N,0
1993,129,1207,66,1274,53,N,0
1993,129,1208,87,1280,56,N,0
1993,129,1225,91,1226,87,H,0
1993,129,1238,103,1341,70,N,0
1993,129,1268,76,1301,55,N,0
1993,129,1275,63,1132,50,N,0
1993,129,1279,67,1196,62,N,0
1993,129,1290,92,1411,74,N,0
1993,129,1307,72,1201,48,N,0
1993,129,1332,84,1390,73,H,0
1993,129,1345,57,1336,49,H,0
1993,129,1380,105,1212,91,N,0
1993,129,1387,63,1266,57,N,0
1993,129,1397,78,1120,76,N,0
1993,129,1405,85,1325,84,N,0
1993,129,1417,77,1113,74,A,0
1993,129,1428,85,1361,64,N,0
1993,129,1431,70,1161,65,N,0
1993,129,1444,65,1185,57,N,0
1993,129,1462,60,1260,50,N,0
1993,130,1116,65,1208,60,N,0
1993,130,1123,72,1405,64,N,0
1993,130,1129,80,1225,68,A,0
1993,130,1150,68,1379,60,N,0
1993,130,1153,78,1177,69,N,0
1993,130,1155,87,1199,75,N,0
1993,130,1191,74,1139,71,N,0
1993,130,1210,69,1181,66,N,0
1993,130,1222,84,1401,68,N,0
1993,130,1235,69,1328,55,N,0
1993,130,1238,85,1290,75,N,0
1993,130,1242,82,1160,65,N,0
1993,130,1243,47,1304,45,N,0
1993,130,1246,101,1397,40,H,0
1993,130,1253,80,1168,68,H,0
1993,130,1261,89,1279,70,N,0
1993,130,1272,73,1387,65,H,0
1993,130,1281,81,1329,62,N,0
1993,130,1307,69,1140,59,N,0
1993,130,1308,87,1414,76,N,0
1993,130,1314,102,1268,66,N,0
1993,130,1344,73,1163,55,N,0
1993,130,1364,57,1334,54,N,0
1993,130,1371,83,1207,69,N,0
1993,130,1380,93,1108,75,N,0
1993,130,1385,76,1130,56,H,0
1993,130,1393,55,1338,50,N,0
1993,130,1395,72,1374,71,N,0
1993,130,1400,81,1349,76,N,0
1993,130,1403,83,1124,74,N,0
1993,130,1424,104,1429,86,N,0
1993,130,1431,90,1428,85,N,1
1993,130,1433,79,1378,72,N,0
1993,130,1435,76,1104,59,N,0
1993,130,1438,61,1448,57,N,0
1993,130,1439,64,1408,55,N,0
1993,130,1444,61,1275,48,N,0
1993,130,1462,67,1182,41,N,0
1993,131,1112,99,1417,80,H,0
1993,131,1113,101,1425,67,H,0
1993,131,1123,79,1444,64,N,0
1993,131,1143,79,1332,76,A,0
1993,131,1153,77,1272,72,A,0
1993,131,1191,80,1462,69,N,0
1993,131,1210,69,1155,61,N,0
1993,131,1222,58,1400,50,N,0
1993,131,1234,63,1228,53,H,0
1993,131,1243,74,1242,67,N,0
